ID,Lon,Lat,Observations,RF,RF (zeros),RK RF,RK RF (zeros),LMM
109,29.32,-23.37,5.0,8.36648941040039,8.226653099060059,6.179197788238525,6.292887210845947,15.821807861328125
110,-1.53,12.41,221.0,64.13377380371094,70.55520629882812,56.4094352722168,64.23487091064453,82.7140121459961
111,-4.76,10.56,266.0,112.75829315185547,126.58354949951172,97.04521179199219,113.51220703125,127.15811920166016
113,6.48,18.52,1.0,1.389987826347351,0.5612820386886597,1.1676361560821533,0.49090248346328735,2.1099352836608887
114,14.0,31.0,0.2,1.1913905143737793,0.7421205043792725,1.1835294961929321,0.8074802756309509,1.459501028060913
115,33.5,16.75,1.0,1.0779677629470825,0.6795654892921448,1.4523577690124512,0.9653132557868958,2.060697317123413
116,7.6,17.2,7.5,3.8703603744506836,3.0711333751678467,3.382293224334717,2.914008617401123,5.253996849060059
117,-16.31,15.99,10.0,11.209463119506836,12.633296966552734,10.57833480834961,10.596475601196289,10.525376319885254
118,39.2,13.68,167.0,52.42727279663086,64.70575714111328,70.09779357910156,87.7119140625,65.06475830078125
119,30.11,-2.52,235.0,144.23985290527344,140.7538299560547,144.77745056152344,126.2957992553711,94.17044830322266
120,19.0,-24.0,3.0,6.3339080810546875,5.5856781005859375,5.097090244293213,4.841884136199951,7.205168724060059
121,17.4,-20.31,20.0,14.554805755615234,15.835383415222168,11.376117706298828,14.135242462158203,20.266620635986328
122,17.8,-21.5,28.0,10.936717987060547,12.542112350463867,8.67965316772461,10.752925872802734,16.606029510498047
123,18.0,-20.0,55.0,14.106569290161133,15.972192764282227,10.781228065490723,14.080581665039062,19.87987518310547
124,16.55,-17.0,15.0,22.0100040435791,20.900569915771484,17.526857376098633,18.632732391357422,28.123783111572266
125,17.16,-17.47,33.0,23.930673599243164,24.759403228759766,18.820558547973633,21.859830856323242,26.66983413696289
126,9.96,35.55,9.0,19.947704315185547,18.077373504638672,18.816993713378906,17.449949264526367,10.618521690368652
127,2.26,6.39,491.0,178.28370666503906,178.8812255859375,162.20706176757812,172.43411254882812,125.44784545898438
128,2.35,6.45,148.0,178.28370666503906,178.8812255859375,162.20706176757812,172.43411254882812,136.58705139160156
129,1.38,10.28,51.0,84.1514892578125,75.28175354003906,71.37030792236328,69.15034484863281,87.30390167236328
130,27.7,-26.0,100.0,70.69928741455078,74.49944305419922,55.03299331665039,63.890830993652344,39.5521354675293
131,30.55,-17.71,80.0,83.76165771484375,85.87953186035156,67.51244354248047,69.6216812133789,59.158382415771484
132,-17.0,14.72,8.0,19.67965316772461,18.820465087890625,17.272642135620117,15.766923904418945,20.644716262817383
133,38.64,9.4,160.0,155.454345703125,152.367431640625,188.0279541015625,199.492919921875,141.21923828125
134,33.74,-5.96,41.0,56.359317779541016,54.51372528076172,54.95524215698242,47.23318099975586,42.37059020996094
